Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio,Steps,Samples,Run_ID
2026-02-02 15:26:07,Residential,81,80,0.36473119851236513,1.0000001176229079,1000,50,0
2026-02-02 15:26:10,Residential,84,83,0.40285598052467964,0.9999991699754561,1000,50,0
2026-02-02 15:26:13,Residential,86,86,0.4268693987581695,1.0000007160570605,1000,50,0
2026-02-02 15:26:16,Residential,89,87,0.47629563668744435,0.999998821354995,1000,50,0
2026-02-02 15:26:19,Residential,92,91,0.5217014671469616,1.000000788684323,1000,50,0
2026-02-02 15:26:22,Residential,94,92,0.5507220025859068,0.999998342635898,1000,50,0
2026-02-02 15:26:25,Residential,97,94,0.6075745286711537,0.9999990145035714,1000,50,0
2026-02-02 15:26:29,Residential,100,100,0.6800932162878623,1.0000000889292167,1000,50,0
2026-02-02 15:26:32,Residential,103,103,0.7185866171795653,0.9999992487161802,1000,50,0
2026-02-02 15:26:33,Residential,25,13,0.048881119428084256,0.9999283630575279,260,50,1
2026-02-02 15:26:33,Residential,27,14,0.052533562909517925,0.9922443315100509,280,50,1
2026-02-02 15:26:34,Residential,30,15,0.06065570413449921,0.9892402703530292,300,50,1
2026-02-02 15:26:35,Residential,33,17,0.06587619393334392,1.0004769006323255,340,50,1
2026-02-02 15:26:36,Residential,35,18,0.07136751349943846,0.9965718858391351,360,50,1
2026-02-02 15:26:37,Residential,38,19,0.07946963302383536,0.9949577487192344,380,50,1
2026-02-02 15:26:38,Residential,41,31,0.08802424804517678,1.0000672842412803,620,50,1
2026-02-02 15:26:39,Residential,43,22,0.09565358382065223,0.9970792950497073,440,50,1
2026-02-02 15:26:40,Residential,46,35,0.10509006802284025,1.0000255888940706,700,50,1
2026-02-02 15:26:42,Residential,49,37,0.11311055598885233,1.0000472084280911,740,50,1
2026-02-02 15:26:43,Residential,51,39,0.11946274400823889,0.9999833445327253,780,50,1
2026-02-02 15:26:45,Residential,54,54,0.13880873774046093,0.9999999999912325,1000,50,1
2026-02-02 15:26:47,Residential,57,57,0.14475709952979407,1.00000000001225,1000,50,1
2026-02-02 15:26:48,Residential,59,56,0.15721213569904857,0.9999986335490781,1000,50,1
2026-02-02 15:26:50,Residential,62,61,0.17846387366075395,0.9999999125167329,1000,50,1
2026-02-02 15:26:52,Residential,65,65,0.20024634042351602,1.0000000001992964,1000,50,1
2026-02-02 15:26:55,Residential,68,67,0.22676226290909215,0.9999998967377619,1000,50,1
2026-02-02 15:26:57,Residential,70,68,0.2436192225157873,0.9999998808948628,1000,50,1
2026-02-02 15:26:59,Residential,73,71,0.2760482148999279,0.9999999462739834,1000,50,1
2026-02-02 15:27:02,Residential,76,74,0.3045529252136111,1.00000014493909,1000,50,1
2026-02-02 15:27:04,Residential,78,77,0.33140936557532263,0.9999988918354056,1000,50,1
2026-02-02 15:27:07,Residential,81,81,0.3688552177810673,1.0000004310457073,1000,50,1
2026-02-02 15:27:10,Residential,84,82,0.4052748764347618,0.9999992457446463,1000,50,1
2026-02-02 15:27:13,Residential,86,86,0.4281446556937147,1.0000007582778354,1000,50,1
2026-02-02 15:27:16,Residential,89,89,0.4701742093444818,1.0000012725820413,1000,50,1
2026-02-02 15:27:19,Residential,92,92,0.5300091260673669,0.9999996393688039,1000,50,1
2026-02-02 15:27:22,Residential,94,92,0.5514978220077998,0.9999986975027522,1000,50,1
2026-02-02 15:27:25,Residential,97,97,0.6126115596613355,1.000000050555271,1000,50,1
2026-02-02 15:27:29,Residential,100,100,0.6558467305340275,0.9999998226264575,1000,50,1
2026-02-02 15:27:32,Residential,103,102,0.726315640373615,0.9999994081073769,1000,50,1
2026-02-02 15:27:33,Residential,25,13,0.04892968737855022,0.9976264064909155,260,50,2
2026-02-02 15:27:34,Residential,27,14,0.052130190349869675,0.9969230263520348,280,50,2
2026-02-02 15:27:34,Residential,30,15,0.06078499595190461,0.9990102398500891,300,50,2
2026-02-02 15:27:35,Residential,33,17,0.06620591581342435,0.9967893791904295,340,50,2
2026-02-02 15:27:36,Residential,35,18,0.0711888115664941,0.9973211244773347,360,50,2
2026-02-02 15:27:37,Residential,38,29,0.07931404603034065,0.9999307114113205,580,50,2
2026-02-02 15:27:38,Residential,41,31,0.08780870977206434,1.0000570753921119,620,50,2
2026-02-02 15:27:39,Residential,43,22,0.09313364836197263,0.9996225055822888,440,50,2
2026-02-02 15:27:41,Residential,46,35,0.10299260309735227,0.999897455435196,700,50,2
2026-02-02 15:27:42,Residential,49,37,0.11468392682844528,1.0000182040130217,740,50,2
2026-02-02 15:27:44,Residential,51,39,0.11786897823544909,0.9999496950872602,780,50,2
2026-02-02 15:27:45,Residential,54,27,0.12915077033511904,0.9988619375897827,540,50,2
2026-02-02 15:27:47,Residential,57,57,0.14427964689156098,0.9999999999280308,1000,50,2
2026-02-02 15:27:49,Residential,59,30,0.18446742913692746,0.9996063606120102,600,50,2
2026-02-02 15:27:51,Residential,62,61,0.17899405922328201,0.9999998893616033,1000,50,2
2026-02-02 15:27:53,Residential,65,65,0.20004922581998255,0.9999999961038303,1000,50,2
2026-02-02 15:27:55,Residential,68,68,0.22888615929370415,1.000000000347242,1000,50,2
2026-02-02 15:27:57,Residential,70,69,0.2503167877208068,0.9999999948733119,1000,50,2
2026-02-02 15:28:00,Residential,73,73,0.27338652278062214,0.9999998548952337,1000,50,2
2026-02-02 15:28:02,Residential,76,75,0.3061565701193482,0.9999997339333084,1000,50,2
2026-02-02 15:28:05,Residential,78,78,0.32954462326261885,1.0000005671931627,1000,50,2
2026-02-02 15:28:08,Residential,81,80,0.36332962730217044,0.9999991331677772,1000,50,2
2026-02-02 15:28:10,Residential,84,84,0.4065054392615124,0.9999998657497958,1000,50,2
2026-02-02 15:28:13,Residential,86,86,0.4185839189736495,0.9999989118399267,1000,50,2
2026-02-02 15:28:16,Residential,89,87,0.4764570765696949,0.9999978413352821,1000,50,2
2026-02-02 15:28:19,Residential,92,92,0.5321795745085304,0.99999939269784,1000,50,2
2026-02-02 15:28:23,Residential,94,94,0.5612505681235924,0.999999390437737,1000,50,2
2026-02-02 15:28:26,Residential,97,96,0.6099149036549365,1.000000857900825,1000,50,2
2026-02-02 15:28:29,Residential,100,100,0.6610901517869917,1.0000008890473981,1000,50,2
2026-02-02 15:28:33,Residential,103,103,0.7136940088525666,0.999999627113975,1000,50,2
2026-02-02 15:28:35,Secom,25,13,0.04943105998106701,0.9589895703573158,260,50,0
2026-02-02 15:28:36,Secom,40,30,0.0861636066456174,1.0046046270423143,600,50,0
2026-02-02 15:28:37,Secom,56,55,0.13961515575922312,1.000000000000021,1000,50,0
2026-02-02 15:28:40,Secom,71,69,0.2535424683504161,0.9999997659710554,1000,50,0
2026-02-02 15:28:42,Secom,87,87,0.4390266620661279,0.9999999895161581,1000,50,0
2026-02-02 15:28:46,Secom,103,102,0.7091337839962271,1.000000000000015,1000,50,0
2026-02-02 15:28:50,Secom,118,102,0.9684251889197352,1.0001479308371646,1000,50,0
2026-02-02 15:28:53,Secom,134,92,1.0436792661685903,0.997730374044734,1000,50,0
2026-02-02 15:28:56,Secom,149,84,1.0233014365451782,0.9976664472956788,1000,50,0
2026-02-02 15:29:00,Secom,165,77,0.9716209318457371,0.994763344552982,1000,50,0
2026-02-02 15:29:05,Secom,181,76,1.0206082363525872,0.9930325740005762,1000,50,0
2026-02-02 15:29:07,Secom,196,73,1.0075446806973865,0.9932360242839514,1000,50,0
2026-02-02 15:29:13,Secom,212,72,1.0148497365975366,0.9992802701695165,1000,50,0
2026-02-02 15:29:17,Secom,228,71,0.997632040197382,0.9869225696269356,1000,50,0
2026-02-02 15:29:26,Secom,243,72,1.043346670261526,0.9831426905998898,1000,50,0
2026-02-02 15:29:35,Secom,259,69,0.9618337425711542,0.9909354090615109,1000,50,0
2026-02-02 15:29:47,Secom,274,70,0.9954311234805239,0.9890361120463903,1000,50,0
2026-02-02 15:29:58,Secom,290,69,0.9630298980378561,0.9865838500403671,1000,50,0
2026-02-02 15:30:09,Secom,306,71,1.004237756863056,0.9885089696412958,1000,50,0
2026-02-02 15:30:19,Secom,321,70,0.9521120631567824,0.9782294471232555,1000,50,0
2026-02-02 15:30:32,Secom,337,73,1.038213866039953,0.9920088358042995,1000,50,0
2026-02-02 15:30:48,Secom,353,71,0.9599306912618298,0.9875551205705243,1000,50,0
2026-02-02 15:31:02,Secom,368,69,0.9847010367952438,0.9818134396255771,1000,50,0
2026-02-02 15:31:17,Secom,384,72,1.0166270714735668,0.978109661271905,1000,50,0
2026-02-02 15:31:35,Secom,399,75,1.031236029592028,0.9800722598534186,1000,50,0
2026-02-02 15:32:00,Secom,415,71,0.985559230203368,0.9835259531998235,1000,50,0
2026-02-02 15:32:28,Secom,431,74,0.9626326373633043,0.9738455064750641,1000,50,0
2026-02-02 15:32:58,Secom,446,76,1.0432176491494891,0.9778672615950367,1000,50,0
2026-02-02 15:33:35,Secom,462,74,0.9672880584607171,0.9750834878817028,1000,50,0
2026-02-02 15:34:09,Secom,478,74,0.9533458674983651,0.9738154923539978,1000,50,0
2026-02-02 15:34:10,Secom,25,13,0.04891464840750789,0.9897239289419386,260,50,1
2026-02-02 15:34:11,Secom,40,30,0.08643135082461773,1.0014822428817416,600,50,1
2026-02-02 15:34:12,Secom,56,42,0.1396630095514854,0.9995578017389943,840,50,1
2026-02-02 15:34:14,Secom,71,69,0.2582024768126321,0.999983327862376,1000,50,1
2026-02-02 15:34:17,Secom,87,87,0.4424216998168294,1.0000000010075103,1000,50,1
2026-02-02 15:34:21,Secom,103,103,0.7208266990051594,0.999999999999497,1000,50,1
2026-02-02 15:34:23,Secom,118,104,0.964400659503227,0.9999947601251975,1000,50,1
2026-02-02 15:34:26,Secom,134,88,0.986184921141989,0.999637488869291,1000,50,1
2026-02-02 15:34:29,Secom,149,84,1.0358587261114336,0.9966739919433611,1000,50,1
2026-02-02 15:34:33,Secom,165,77,0.9762435868837832,0.9934093953152354,1000,50,1
2026-02-02 15:34:38,Secom,181,76,1.0240409506108241,0.9968278290358566,1000,50,1
2026-02-02 15:34:44,Secom,196,71,0.9558604822176072,0.9909096347427939,1000,50,1
2026-02-02 15:34:49,Secom,212,72,1.0180908498464445,0.9917007924971859,1000,50,1
2026-02-02 15:34:54,Secom,228,71,1.0188841038149319,0.9883711118177974,1000,50,1
2026-02-02 15:35:01,Secom,243,68,0.9891814861161199,0.9843011941908474,1000,50,1
2026-02-02 15:35:11,Secom,259,69,0.9520668877686073,0.9867553614565373,1000,50,1
2026-02-02 15:35:23,Secom,274,70,0.9880244988130769,0.9876890192848162,1000,50,1
2026-02-02 15:35:34,Secom,290,69,0.9669742042854171,0.9809408053261185,1000,50,1
2026-02-02 15:35:45,Secom,306,71,1.011348623938213,0.9865574017417514,1000,50,1
2026-02-02 15:35:56,Secom,321,70,0.9632592111242062,0.9849548987626876,1000,50,1
2026-02-02 15:36:08,Secom,337,73,1.0241191819465982,0.991026331271138,1000,50,1
2026-02-02 15:36:24,Secom,353,71,0.955133893914083,0.9876233046586164,1000,50,1
2026-02-02 15:36:38,Secom,368,69,0.9794033481951471,0.9865245517373499,1000,50,1
2026-02-02 15:36:53,Secom,384,72,1.0235448638118863,0.982796629871646,1000,50,1
2026-02-02 15:37:11,Secom,399,75,1.0444667098852718,0.9778679777230377,1000,50,1
2026-02-02 15:37:38,Secom,415,74,1.0069927243828156,0.9812212632039045,1000,50,1
2026-02-02 15:38:06,Secom,431,74,0.9713955418487629,0.985167094243337,1000,50,1
2026-02-02 15:38:36,Secom,446,76,1.0337515379067301,0.9839952968132479,1000,50,1
2026-02-02 15:39:10,Secom,462,78,1.044774259359224,0.9759840926437215,1000,50,1
2026-02-02 15:39:45,Secom,478,74,0.9674170891291658,0.9820470324120398,1000,50,1
2026-02-02 15:39:46,Secom,25,24,0.04661573596879484,1.000062182753147,480,50,2
2026-02-02 15:39:47,Secom,40,30,0.0868834430346503,0.987643943550088,600,50,2
2026-02-02 15:39:48,Secom,56,42,0.14289166843790088,0.9943763077344272,840,50,2
2026-02-02 15:39:51,Secom,71,71,0.26135541066571444,0.9999999857463158,1000,50,2
2026-02-02 15:39:53,Secom,87,87,0.4407306074143436,1.0000000003289562,1000,50,2
2026-02-02 15:39:57,Secom,103,103,0.7671574272084224,0.999999999999905,1000,50,2
2026-02-02 15:39:59,Secom,118,104,1.00791713152371,1.0000930299371282,1000,50,2
2026-02-02 15:40:01,Secom,134,84,1.0350367515351633,0.9964186242667027,1000,50,2
2026-02-02 15:40:04,Secom,149,84,1.0258983594145488,0.9982841920034133,1000,50,2
2026-02-02 15:40:08,Secom,165,77,0.9920171643890627,0.9906363879577549,1000,50,2
2026-02-02 15:40:13,Secom,181,76,1.0168590161164457,0.9901183746177231,1000,50,2
2026-02-02 15:40:16,Secom,196,73,1.0189677452236874,0.9934495680055687,1000,50,2
2026-02-02 15:40:20,Secom,212,66,1.0138909069630087,0.9765841231225068,1000,50,2
2026-02-02 15:40:25,Secom,228,71,0.9949545326009571,0.9929730163327294,1000,50,2
2026-02-02 15:40:34,Secom,243,72,1.0333768316383871,0.9870448670724471,1000,50,2
2026-02-02 15:40:44,Secom,259,71,1.0248228392388237,0.9875008354054782,1000,50,2
2026-02-02 15:40:58,Secom,274,72,1.051919717445096,0.9861278080870052,1000,50,2
2026-02-02 15:41:03,Secom,290,72,1.0497806430064955,0.9860328530899868,1000,50,2
2026-02-02 15:41:14,Secom,306,71,0.9881346043459532,0.9884290660497674,1000,50,2
2026-02-02 15:41:30,Secom,321,71,0.9512510660809086,0.9830549013786397,1000,50,2
2026-02-02 15:41:48,Secom,337,73,0.9487518368721082,0.9864668470846156,1000,50,2
2026-02-02 15:42:05,Secom,353,71,0.9720344460482503,0.9893422100557732,1000,50,2
2026-02-02 15:42:19,Secom,368,69,1.016507157124941,0.9809289077045802,1000,50,2
2026-02-02 15:42:35,Secom,384,72,0.995938007544402,0.9776854609458379,1000,50,2
2026-02-02 15:42:53,Secom,399,75,1.0440749192639711,0.9834175861158039,1000,50,2
2026-02-02 15:43:20,Secom,415,74,0.9965325560126351,0.9846262937386407,1000,50,2
2026-02-02 15:43:54,Secom,431,75,0.9904424281141467,0.9788218626393438,1000,50,2
2026-02-02 15:44:24,Secom,446,76,1.0347864780859428,0.9803019073259914,1000,50,2
2026-02-02 15:45:01,Secom,462,74,0.9657614479756951,0.9759917071031862,1000,50,2
2026-02-02 15:45:42,Secom,478,77,1.0208432126786948,0.9800646040164794,1000,50,2
2026-02-02 16:42:40,Synthetic_high_corr,25,13,0.047992384578772015,0.9998242761963688,260,50,0
2026-02-02 16:42:41,Synthetic_high_corr,41,31,0.08731632395754534,0.9999354620535934,620,50,0
2026-02-02 16:42:43,Synthetic_high_corr,57,56,0.14286202991341423,0.9999939137587998,1000,50,0
2026-02-02 16:42:45,Synthetic_high_corr,74,72,0.27733745619459904,1.0000027892601346,1000,50,0
2026-02-02 16:42:48,Synthetic_high_corr,90,89,0.46756974223384634,1.00000423889178,1000,50,0
2026-02-02 16:42:52,Synthetic_high_corr,106,106,0.7389894266723617,1.0000000000000036,1000,50,0
2026-02-02 16:42:55,Synthetic_high_corr,123,100,0.9621071740794499,1.0000159178111194,1000,50,0
2026-02-02 16:42:57,Synthetic_high_corr,139,87,0.9577982207870817,0.9999599524002251,1000,50,0
2026-02-02 16:43:01,Synthetic_high_corr,156,82,1.0041162443654712,0.999928157118608,1000,50,0
2026-02-02 16:43:05,Synthetic_high_corr,172,80,1.0358226018109695,0.9999098440649354,1000,50,0
2026-02-02 16:43:09,Synthetic_high_corr,188,76,1.023259609623261,0.9998628860489935,1000,50,0
2026-02-02 16:43:15,Synthetic_high_corr,205,73,0.9616599149472986,0.9997753944949991,1000,50,0
2026-02-02 16:43:22,Synthetic_high_corr,221,72,0.97260248270065,0.9997427057344203,1000,50,0
2026-02-02 16:43:27,Synthetic_high_corr,237,74,1.0471964699609633,0.999842627985577,1000,50,0
2026-02-02 16:43:35,Synthetic_high_corr,254,71,0.9779982086258171,0.9996700878584742,1000,50,0
2026-02-02 16:43:44,Synthetic_high_corr,270,71,0.9975647150847724,0.9997146943213419,1000,50,0
2026-02-02 16:43:49,Synthetic_high_corr,287,72,1.030658765625139,0.9996619713364574,1000,50,0
2026-02-02 16:44:00,Synthetic_high_corr,303,71,0.978491201242124,0.9995803692996826,1000,50,0
2026-02-02 16:44:14,Synthetic_high_corr,319,72,1.005292481146622,0.999750593262443,1000,50,0
2026-02-02 16:44:28,Synthetic_high_corr,336,70,0.9960864662260909,0.9996429697365645,1000,50,0
2026-02-02 16:44:43,Synthetic_high_corr,352,71,1.0317248120805698,0.9996432653993944,1000,50,0
2026-02-02 16:45:02,Synthetic_high_corr,368,71,0.9940152127882901,0.999764667818773,1000,50,0
2026-02-02 16:45:25,Synthetic_high_corr,385,75,1.0082862189051571,0.9995425900036062,1000,50,0
2026-02-02 16:45:42,Synthetic_high_corr,401,75,0.9821426378842054,0.9995759711513105,1000,50,0
2026-02-02 16:46:11,Synthetic_high_corr,418,76,0.9928024470810034,0.9996061207020297,1000,50,0
2026-02-02 16:46:41,Synthetic_high_corr,434,77,1.0060567972885168,0.9995203593135169,1000,50,0
2026-02-02 16:47:11,Synthetic_high_corr,450,77,1.0075305304846334,0.999529260357899,1000,50,0
2026-02-02 16:47:46,Synthetic_high_corr,467,79,1.0243347091209605,0.9996294485172568,1000,50,0
2026-02-02 16:48:26,Synthetic_high_corr,483,78,0.9762569532861591,0.9995382541810723,1000,50,0
2026-02-02 16:49:05,Synthetic_high_corr,500,77,0.9708149681361905,0.9994510747057312,1000,50,0
2026-02-02 16:49:05,Synthetic_high_corr,25,13,0.048426103499002594,0.9996542288676865,260,50,1
2026-02-02 16:49:06,Synthetic_high_corr,41,21,0.0862022314536281,0.9998507441076361,420,50,1
2026-02-02 16:49:08,Synthetic_high_corr,57,56,0.13845869057777657,1.000009948170412,1000,50,1
2026-02-02 16:49:11,Synthetic_high_corr,74,73,0.27311704739056947,1.0000000000000235,1000,50,1
2026-02-02 16:49:13,Synthetic_high_corr,90,90,0.4637547720281892,0.9999999999999851,1000,50,1
2026-02-02 16:49:17,Synthetic_high_corr,106,106,0.7330808533692719,0.9999999999999982,1000,50,1
2026-02-02 16:49:20,Synthetic_high_corr,123,100,0.9729684266008009,0.999991144953906,1000,50,1
2026-02-02 16:49:22,Synthetic_high_corr,139,87,0.9514539861554315,0.9999636872295143,1000,50,1
2026-02-02 16:49:26,Synthetic_high_corr,156,82,0.9938240761220817,0.9998658611884429,1000,50,1
2026-02-02 16:49:30,Synthetic_high_corr,172,80,1.0418060896250831,0.9998497399928814,1000,50,1
2026-02-02 16:49:34,Synthetic_high_corr,188,76,1.0050662426785917,0.9998246373200247,1000,50,1
2026-02-02 16:49:40,Synthetic_high_corr,205,73,0.9638306382492429,0.999835318526455,1000,50,1
2026-02-02 16:49:47,Synthetic_high_corr,221,72,0.9736100489887731,0.999806830254434,1000,50,1
2026-02-02 16:49:52,Synthetic_high_corr,237,74,1.0466266573695129,0.9997562437055395,1000,50,1
2026-02-02 16:49:59,Synthetic_high_corr,254,71,0.9759184953770838,0.9997575561559795,1000,50,1
2026-02-02 16:50:09,Synthetic_high_corr,270,71,0.9843089329292368,0.9997034274728112,1000,50,1
2026-02-02 16:50:14,Synthetic_high_corr,287,72,1.0168039963961804,0.9997188285761626,1000,50,1
2026-02-02 16:50:25,Synthetic_high_corr,303,71,0.9697729016891623,0.9996639996889832,1000,50,1
2026-02-02 16:50:35,Synthetic_high_corr,319,70,0.9505701385660584,0.9997075729468333,1000,50,1
2026-02-02 16:50:50,Synthetic_high_corr,336,70,1.0034015546389399,0.9996941401111434,1000,50,1
2026-02-02 16:51:05,Synthetic_high_corr,352,71,1.0198836114755243,0.9997360278421054,1000,50,1
2026-02-02 16:51:24,Synthetic_high_corr,368,71,0.9981662266199246,0.999593088490869,1000,50,1
2026-02-02 16:51:46,Synthetic_high_corr,385,75,1.0072472389424247,0.9996454970228015,1000,50,1
2026-02-02 16:52:04,Synthetic_high_corr,401,75,0.9814992522130764,0.9997208711761495,1000,50,1
2026-02-02 16:52:24,Synthetic_high_corr,418,78,1.0460269521041496,0.9995896559124129,1000,50,1
2026-02-02 16:52:54,Synthetic_high_corr,434,77,1.0048515242780631,0.9995810987263475,1000,50,1
2026-02-02 16:55:51,Synthetic_high_corr,450,225,0.8199987392262292,0.9999237281909344,1000,50,1
2026-02-02 16:56:25,Synthetic_high_corr,467,79,1.026184063183373,0.9996211529756713,1000,50,1
2026-02-02 16:57:06,Synthetic_high_corr,483,78,0.9808758810858519,0.9996086069095382,1000,50,1
2026-02-02 16:57:45,Synthetic_high_corr,500,77,0.956166898693065,0.9994599184100804,1000,50,1
2026-02-02 16:57:45,Synthetic_high_corr,25,13,0.048382989559460146,0.999790406586446,260,50,2
2026-02-02 16:57:46,Synthetic_high_corr,41,21,0.08683494558645707,0.9998379531307487,420,50,2
2026-02-02 16:57:48,Synthetic_high_corr,57,54,0.13945828534050025,1.0000097032292274,1000,50,2
2026-02-02 16:57:50,Synthetic_high_corr,74,72,0.2754965546231358,0.9999995350160502,1000,50,2
2026-02-02 16:57:53,Synthetic_high_corr,90,90,0.4635173955177348,1.0000000000000142,1000,50,2
2026-02-02 16:57:57,Synthetic_high_corr,106,106,0.7332322943061991,1.0000000000000016,1000,50,2
2026-02-02 16:57:59,Synthetic_high_corr,123,108,1.0340884852118026,1.0000271154020377,1000,50,2
2026-02-02 16:58:03,Synthetic_high_corr,139,91,1.0159824217237552,0.9999874641529858,1000,50,2
2026-02-02 16:58:07,Synthetic_high_corr,156,82,0.9900414830529853,0.9999275181070125,1000,50,2
2026-02-02 16:58:11,Synthetic_high_corr,172,80,1.03515072413248,0.9999096495843993,1000,50,2
2026-02-02 16:58:15,Synthetic_high_corr,188,76,1.0187847433500643,0.9998486454406933,1000,50,2
2026-02-02 16:58:21,Synthetic_high_corr,205,73,0.9618249830556312,0.9997768998592708,1000,50,2
2026-02-02 16:58:27,Synthetic_high_corr,221,72,0.9873504790501197,0.9997462382892086,1000,50,2
2026-02-02 16:58:36,Synthetic_high_corr,237,72,0.9839356220084728,0.999731391629248,1000,50,2
2026-02-02 16:58:43,Synthetic_high_corr,254,71,0.9799773718423435,0.999762262677639,1000,50,2
2026-02-02 17:15:25,Synthetic_high_corr,270,66,0.8817481061842626,0.9996826157894475,1000,50,2
2026-02-02 17:15:31,Synthetic_high_corr,287,72,1.022757184706345,0.9997886654027851,1000,50,2
2026-02-02 17:28:57,Synthetic_high_corr,303,76,1.0517232340584168,0.9996964024403354,1000,50,2
2026-02-02 17:52:58,Synthetic_high_corr,319,240,1.8227153887407561,0.9999759958527284,1000,50,2
2026-02-02 18:11:09,Synthetic_high_corr,336,89,1.4726880459193468,0.9997911965304166,1000,50,2
2026-02-02 18:50:28,Synthetic_high_corr,352,71,0.839895555009871,0.9996951224577723,1000,50,2
2026-02-02 19:40:20,Synthetic_high_corr,368,44,0.5158126136622248,0.9993554769416155,880,50,2
2026-02-02 20:15:10,Synthetic_high_corr,385,66,0.8194976292417493,0.9994501139446431,1000,50,2
2026-02-02 20:21:28,Synthetic_high_corr,401,71,0.9853714748359466,0.9995772005773406,1000,50,2
2026-02-02 20:21:57,Synthetic_high_corr,418,76,0.9965568834543184,0.99955348308814,1000,50,2
2026-02-02 20:22:27,Synthetic_high_corr,434,77,1.0087130298595781,0.9995547843733468,1000,50,2
2026-02-02 20:22:58,Synthetic_high_corr,450,77,1.0066422219246494,0.9996115006183729,1000,50,2
2026-02-02 20:23:32,Synthetic_high_corr,467,79,1.0240893181539532,0.9995435865240492,1000,50,2
2026-02-02 20:24:13,Synthetic_high_corr,483,78,0.9829256697842381,0.999414629871474,1000,50,2
2026-02-02 20:24:51,Synthetic_high_corr,500,77,0.9745571035307508,0.9994629693807091,1000,50,2
